geographicAreaM49,Geographic Area,measuredItemCPC,Item,measuredElement,Element,timePointYears,Year,Value,flagObservationStatus,flagMethod
31,Azerbaijan(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1080492,,q
31,Azerbaijan(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1059123,,q
31,Azerbaijan(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,12962,,q
31,Azerbaijan(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,14200,,q
31,Azerbaijan(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,14200,,q
31,Azerbaijan(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,4709589,,q
31,Azerbaijan(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,4858151,,q
31,Azerbaijan(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,4819589,,q
31,Azerbaijan(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,84225,,q
31,Azerbaijan(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,80009,,q
31,Azerbaijan(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,73320,,q
31,Azerbaijan(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,1100100,,c
31,Azerbaijan(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,1069200,,c
31,Azerbaijan(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,14200,,c
31,Azerbaijan(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,14200,,c
31,Azerbaijan(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,5255000,,c
31,Azerbaijan(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,5207000,,c
31,Azerbaijan(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,14200,,c
31,Azerbaijan(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,14200,,c
31,Azerbaijan(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,1100100,,c
31,Azerbaijan(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,1069200,,c
31,Azerbaijan(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,5255000,,c
31,Azerbaijan(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,5207000,,c
44,Bahamas,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,6680,E,f
44,Bahamas,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,5600,E,f
44,Bahamas,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,5500,E,f
48,Bahrain,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,8600,E,f
48,Bahrain,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,8500,E,f
48,Bahrain,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,938000,E,f
48,Bahrain,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,940000,E,f
48,Bahrain,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,13000,E,f
48,Bahrain,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,12800,E,f
48,Bahrain,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,4300,E,f
48,Bahrain,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,4300,E,f
50,Bangladesh,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,2721000,E,f
50,Bangladesh,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,2703000,E,f
50,Bangladesh,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,2687000,E,f
50,Bangladesh,02112,Buffalo,5315,Slaughtered/Prod Animals [head],2013,2013,80900,E,f
50,Bangladesh,02112,Buffalo,5315,Slaughtered/Prod Animals [head],2012,2012,79700,E,f
50,Bangladesh,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,600000,E,f
50,Bangladesh,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,590000,E,f
50,Bangladesh,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,29190000,E,f
50,Bangladesh,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,28570000,E,f
50,Bangladesh,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,248000,E,f
50,Bangladesh,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,246000,E,f
50,Bangladesh,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,46000,E,f
50,Bangladesh,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,45000,E,f
50,Bangladesh,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,3342000,E,f
50,Bangladesh,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,3230000,E,f
50,Bangladesh,02951.03,Raw hides and skins of buffaloes,5320,Slaughtered/Prod Animals [head],2013,2013,123000,E,f
50,Bangladesh,02951.03,Raw hides and skins of buffaloes,5320,Slaughtered/Prod Animals [head],2012,2012,120000,E,f
50,Bangladesh,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,665000,E,f
50,Bangladesh,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,661500,E,f
50,Bangladesh,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,39700000,E,f
50,Bangladesh,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,39200000,E,f
52,Barbados,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,830,E,f
52,Barbados,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,3450,E,f
52,Barbados,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,3340,E,f
52,Barbados,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,2200,E,f
52,Barbados,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,32000,E,f
52,Barbados,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,11700,E,f
52,Barbados,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,736,,q
52,Barbados,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,671,,q
52,Barbados,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,709,,q
52,Barbados,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,36190,,q
52,Barbados,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,34282,,q
52,Barbados,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,34679,,q
52,Barbados,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,2853,,q
52,Barbados,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,2848,,q
52,Barbados,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,2948,,q
52,Barbados,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,8984,,q
52,Barbados,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,8349,,q
52,Barbados,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,8654,,q
52,Barbados,21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,20,,q
52,Barbados,21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,29,,q
52,Barbados,21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,54,,q
112,Belarus(1992-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,1830000,E,f
112,Belarus(1992-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,1700000,E,f
112,Belarus(1992-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,55000,E,f
112,Belarus(1992-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,50000,E,f
112,Belarus(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,5400,E,f
112,Belarus(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,6000,E,f
112,Belarus(1992-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,6252000,E,f
112,Belarus(1992-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,5905000,E,f
112,Belarus(1992-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,306000,E,f
112,Belarus(1992-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,281000,E,f
112,Belarus(1992-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,1000,E,f
112,Belarus(1992-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,1000,E,f
112,Belarus(1992-),02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2013,2013,510,E,f
112,Belarus(1992-),02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2012,2012,460,E,f
112,Belarus(1992-),21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
56,Belgium,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,835331,,p
56,Belgium,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,806179,,-
56,Belgium,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,822565,,-
56,Belgium,02122,Sheep,5315,Slaughtered/Prod Animals [head],2014,2014,122720,,p
56,Belgium,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,121085,,-
56,Belgium,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,115874,,-
56,Belgium,02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,6320,,p
56,Belgium,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,6665,,-
56,Belgium,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,7527,,-
56,Belgium,02131,Horses,5315,Slaughtered/Prod Animals [head],2014,2014,8246,,p
56,Belgium,02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,8734,,-
56,Belgium,02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,9140,,-
56,Belgium,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2014,2014,11855070,,p
56,Belgium,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,11915000,,-
56,Belgium,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,11695145,,-
56,Belgium,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2014,2014,293639,,p
56,Belgium,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,290476,,-
56,Belgium,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,308010,,-
56,Belgium,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2014,2014,836,,p
56,Belgium,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,880,,-
56,Belgium,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,862,,-
56,Belgium,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2014,2014,46,,p
56,Belgium,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,48,,-
56,Belgium,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,52,,-
56,Belgium,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,806179,,c
56,Belgium,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,822565,,c
56,Belgium,02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2013,2013,8734,,c
56,Belgium,02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2012,2012,9140,,c
56,Belgium,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,121085,,c
56,Belgium,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,115874,,c
56,Belgium,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,6665,,c
56,Belgium,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,7527,,c
56,Belgium,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,806179,,c
56,Belgium,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,822565,,c
56,Belgium,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,11915000,,c
56,Belgium,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,11695145,,c
56,Belgium,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,121085,,c
56,Belgium,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,115874,,c
56,Belgium,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
56,Belgium,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,6665,,c
56,Belgium,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,7527,,c
56,Belgium,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,8734,,c
56,Belgium,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,9140,,c
56,Belgium,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,291593,,c
56,Belgium,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,309118,,c
56,Belgium,21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,48,,c
56,Belgium,21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,52,,c
56,Belgium,21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,880,,c
56,Belgium,21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,862,,c
56,Belgium,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,806179,,c
56,Belgium,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,822565,,c
56,Belgium,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,11915000,,c
56,Belgium,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,11695145,,c
56,Belgium,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,121085,,c
56,Belgium,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,115874,,c
56,Belgium,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,6665,,c
56,Belgium,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,7527,,c
56,Belgium,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,8734,,c
56,Belgium,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,9140,,c
56,Belgium,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,11915000,,c
56,Belgium,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,11695145,,c
56,Belgium,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,806179,,c
56,Belgium,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,822565,,c
56,Belgium,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,121085,,c
56,Belgium,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,115874,,c
56,Belgium,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,6665,,c
56,Belgium,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,7527,,c
84,Belize,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,7588,,q
84,Belize,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,9052,,-
84,Belize,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,8157,,-
84,Belize,02122,Sheep,5315,Slaughtered/Prod Animals [head],2014,2014,1396,,q
84,Belize,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,2096,,-
84,Belize,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,1735,,-
84,Belize,02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,75,E,f
84,Belize,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,75,E,f
84,Belize,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,73,E,f
84,Belize,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2014,2014,25233,,q
84,Belize,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,24655,,-
84,Belize,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,25881,,-
84,Belize,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2014,2014,10690,,q
84,Belize,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,9954,,-
84,Belize,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,8965,,-
84,Belize,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2014,2014,38,,q
84,Belize,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,44,,-
84,Belize,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,40,E,f
84,Belize,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2014,2014,10,E,f
84,Belize,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,11,E,f
84,Belize,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,11,E,f
84,Belize,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,9052,,c
84,Belize,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,8157,,c
84,Belize,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,2096,,c
84,Belize,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,1735,,c
84,Belize,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,7588,,q
84,Belize,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,9052,,q
84,Belize,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,8157,,q
84,Belize,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,25233,,q
84,Belize,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,24655,,q
84,Belize,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,25881,,q
84,Belize,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,1396,,q
84,Belize,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,2096,,q
84,Belize,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1735,,q
84,Belize,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,10690.338,,q
84,Belize,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,9954,,q
84,Belize,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,8965,,q
84,Belize,21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,37.658,,q
